year,quarter,geo_type,geo_name,geo_pname,top_in,stat_type,count,amount
2023,4,STA,west bengal,india,CON,TOTAL,72712,100365562.0
2023,4,STA,telangana,india,CON,TOTAL,63993,105605522.0
2023,4,STA,delhi,india,CON,TOTAL,56336,77332401.0
2023,4,STA,rajasthan,india,CON,TOTAL,49741,94701652.0
2023,4,STA,haryana,india,CON,TOTAL,47506,80747159.0
2023,4,DIS,bengaluru urban,,CON,TOTAL,88349,133137089.00000001
2023,4,DIS,pune,,CON,TOTAL,30243,50492209.0
2023,4,DIS,thane,,CON,TOTAL,21339,28481783.0
2023,4,DIS,mumbai suburban,,CON,TOTAL,18186,22723247.0
2023,4,DIS,chennai,,CON,TOTAL,18144,19953865.0
2023,4,DIS,rangareddy,,CON,TOTAL,16541,29175361.0
2023,4,DIS,jaipur,,CON,TOTAL,14759,25167653.0
2023,4,DIS,gurugram,,CON,TOTAL,14118,20950373.0
2023,4,DIS,north twenty four parganas,,CON,TOTAL,13483,19211808.0
2023,4,DIS,ernakulam,,CON,TOTAL,13336,21283249.0
2023,4,PIN,560068,,CON,TOTAL,3947,5606578.0
2023,4,PIN,560037,,CON,TOTAL,2973,4120542.0
2023,4,PIN,560043,,CON,TOTAL,2809,4454698.0
2023,4,PIN,560076,,CON,TOTAL,2591,4025991.0
2023,4,PIN,411057,,CON,TOTAL,2574,4010497.0
2023,4,PIN,500072,,CON,TOTAL,2539,4276139.0
2023,4,PIN,201301,,CON,TOTAL,2521,3339961.0
2023,4,PIN,560078,,CON,TOTAL,2515,3710977.0
2023,4,PIN,122001,,CON,TOTAL,2474,3601541.0
2023,4,PIN,110059,,CON,TOTAL,2330,3163916.0
2024,1,STA,karnataka,india,CON,TOTAL,169357,264708700.0
2024,1,STA,maharashtra,india,CON,TOTAL,149016,224725389.0
2024,1,STA,tamil nadu,india,CON,TOTAL,111521,148976175.0
2024,1,STA,uttar pradesh,india,CON,TOTAL,103701,176442664.0
2024,1,STA,west bengal,india,CON,TOTAL,79576,104987908.99999999
2024,1,STA,kerala,india,CON,TOTAL,73106,115101791.0
2024,1,STA,telangana,india,CON,TOTAL,67388,105607539.0
2024,1,STA,rajasthan,india,CON,TOTAL,59127,102926410.0
2024,1,STA,delhi,india,CON,TOTAL,53050,76232346.0
2024,1,STA,bihar,india,CON,TOTAL,51592,63844442.0
2024,1,DIS,bengaluru urban,,CON,TOTAL,90180,142519454.0
2024,1,DIS,pune,,CON,TOTAL,31744,51048763.0
2024,1,DIS,chennai,,CON,TOTAL,20315,23283126.0
2024,1,DIS,thane,,CON,TOTAL,20270,27149286.999999996
2024,1,DIS,mumbai suburban,,CON,TOTAL,17918,22557721.0
2024,1,DIS,rangareddy,,CON,TOTAL,16320,28043766.999999996
2024,1,DIS,jaipur,,CON,TOTAL,15526,26905546.0
2024,1,DIS,gurugram,,CON,TOTAL,14505,21783690.0
2024,1,DIS,north twenty four parganas,,CON,TOTAL,14070,19836922.0
2024,1,DIS,thiruvallur,,CON,TOTAL,13891,17283816.0
2024,1,PIN,560068,,CON,TOTAL,3871,5672343.0
2024,1,PIN,560076,,CON,TOTAL,2776,4596888.0
2024,1,PIN,560037,,CON,TOTAL,2685,3989582.0
2024,1,PIN,560043,,CON,TOTAL,2655,4698522.0
2024,1,PIN,560078,,CON,TOTAL,2621,4342390.0
2024,1,PIN,122001,,CON,TOTAL,2542,3582671.0
2024,1,PIN,201301,,CON,TOTAL,2451,3288770.0
2024,1,PIN,411057,,CON,TOTAL,2366,3619740.0
2024,1,PIN,500072,,CON,TOTAL,2338,3847111.0
2024,1,PIN,560100,,CON,TOTAL,2288,3663878.0
2020,2,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,3,565.0
2020,2,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,3,795.0
2020,2,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,3,565.0
2020,2,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,2,513.0
2020,2,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,1,282.0
2020,3,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,35,13651.0
2020,3,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,5,1448.0
2020,3,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,1,281.0
2020,3,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,9,3432.0
2020,3,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,7,3948.0
2020,3,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,5,2194.0
2020,3,PIN,744206,andaman-&-nicobar-islands,STA,TOTAL,4,1620.0
2020,3,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,3,1095.0
2020,3,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,3,947.0
2020,3,PIN,744302,andaman-&-nicobar-islands,STA,TOTAL,3,562.0
2020,3,PIN,744211,andaman-&-nicobar-islands,STA,TOTAL,2,101.0
2020,3,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,2,886.0
2020,3,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,2,314.0
2020,4,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,109,137494.0
2020,4,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,13,17734.0
2020,4,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,2,2747.0
2020,4,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,25,25659.0
2020,4,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,23,29686.0
2020,4,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,18,24904.0
2020,4,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,17,25073.0
2020,4,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,8,10459.0
2020,4,PIN,744106,andaman-&-nicobar-islands,STA,TOTAL,6,4840.0
2020,4,PIN,744204,andaman-&-nicobar-islands,STA,TOTAL,6,11659.0
2020,4,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,4,10271.0
2020,4,PIN,744206,andaman-&-nicobar-islands,STA,TOTAL,3,100.0
2020,4,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,3,5235.0
2021,1,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,164,167044.0
2021,1,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,48,63978.0
2021,1,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,13,13244.0
2021,1,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,47,53060.0
2021,1,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,35,39985.0
2021,1,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,33,24571.0
2021,1,PIN,744204,andaman-&-nicobar-islands,STA,TOTAL,25,29635.0
2021,1,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,12,17588.0
2021,1,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,12,14085.0
2021,1,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,9,7310.0
2021,1,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,8,9253.0
2021,1,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,7,11223.0
2021,1,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,7,6612.0
2021,2,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,105,121104.0
2021,2,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,28,45311.0
2021,2,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,4,15089.0
2021,2,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,36,33716.0
2021,2,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,17,19787.0
2021,2,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,15,17163.0
2021,2,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,13,10326.0
2021,2,PIN,744204,andaman-&-nicobar-islands,STA,TOTAL,10,10557.0
2021,2,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,8,11459.0
2021,2,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,6,9766.0
2021,2,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,6,8889.0
2021,2,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,6,12669.0
2021,2,PIN,744210,andaman-&-nicobar-islands,STA,TOTAL,4,9430.0
2021,3,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,182,223699.0
2021,3,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,33,50997.0
2021,3,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,15,30539.0
2021,3,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,70,82425.0
2021,3,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,44,53909.0
2021,3,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,26,29601.0
2021,3,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,14,20616.0
2021,3,PIN,744204,andaman-&-nicobar-islands,STA,TOTAL,13,20075.0
2021,3,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,11,18134.0
2021,3,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,11,14406.0
2021,3,PIN,744302,andaman-&-nicobar-islands,STA,TOTAL,8,7247.0
2021,3,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,6,6406.0
2021,3,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,6,2221.0
2021,4,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,632,800758.0
2021,4,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,81,182061.0
2021,4,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,44,73561.0
2021,4,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,194,232344.0
2021,4,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,159,211326.0
2021,4,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,133,168668.0
2021,4,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,66,68931.0
2021,4,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,32,53658.0
2021,4,PIN,744204,andaman-&-nicobar-islands,STA,TOTAL,31,102213.0
2021,4,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,24,31069.0
2021,4,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,22,38599.0
2021,4,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,21,23016.0
2021,4,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,13,30437.0
2022,1,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,692,982206.0
2022,1,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,48,85229.0
2022,1,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,28,63852.0
2022,1,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,174,226181.0
2022,1,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,149,204646.0
2022,1,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,137,218321.0
2022,1,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,102,147402.0
2022,1,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,36,39197.0
2022,1,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,33,35406.0
2022,1,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,28,36877.0
2022,1,PIN,744207,andaman-&-nicobar-islands,STA,TOTAL,19,50799.0
2022,1,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,16,33406.0
2022,1,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,15,29159.0
2022,2,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,430,633029.0
2022,2,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,45,90403.0
2022,2,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,26,56308.0
2022,2,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,97,156861.0
2022,2,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,87,121168.0
2022,2,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,78,137418.0
2022,2,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,62,58453.0
2022,2,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,26,32107.0
2022,2,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,22,52244.0
2022,2,PIN,744211,andaman-&-nicobar-islands,STA,TOTAL,19,25543.0
2022,2,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,18,24391.0
2022,2,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,14,28331.0
2022,2,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,13,20817.0
2022,3,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,535,687813.0
2022,3,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,70,129013.0
2022,3,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,38,85640.0
2022,3,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,151,198569.0
2022,3,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,119,151539.0
2022,3,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,101,106324.0
2022,3,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,76,102757.0
2022,3,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,31,35790.0
2022,3,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,27,67604.0
2022,3,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,27,53016.0
2022,3,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,17,34250.0
2022,3,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,16,29251.0
2022,3,PIN,744204,andaman-&-nicobar-islands,STA,TOTAL,11,17184.0
2022,4,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,750,1114857.0
2022,4,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,112,224198.0
2022,4,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,39,102155.0
2022,4,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,199,299036.0
2022,4,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,166,253344.0
2022,4,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,146,163498.0
2022,4,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,80,98862.0
2022,4,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,43,68397.0
2022,4,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,38,73829.0
2022,4,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,31,55827.0
2022,4,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,27,56611.0
2022,4,PIN,744211,andaman-&-nicobar-islands,STA,TOTAL,27,59500.0
2022,4,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,25,42024.0
2023,1,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,872,1172083.0
2023,1,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,85,178969.0
2023,1,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,47,88146.0
2023,1,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,236,286594.0
2023,1,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,206,233281.0
2023,1,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,164,256300.0
2023,1,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,117,134841.0
2023,1,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,30,54849.0
2023,1,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,30,58745.0
2023,1,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,29,49945.0
2023,1,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,29,64193.0
2023,1,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,27,40580.0
2023,1,PIN,744211,andaman-&-nicobar-islands,STA,TOTAL,24,29149.0
2023,2,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,670,1060976.0
2023,2,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,56,109742.0
2023,2,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,42,62677.0
2023,2,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,171,341853.0
2023,2,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,166,255069.0
2023,2,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,134,189989.0
2023,2,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,82,101875.0
2023,2,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,27,34345.0
2023,2,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,25,41299.0
2023,2,PIN,744207,andaman-&-nicobar-islands,STA,TOTAL,22,43459.0
2023,2,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,21,20427.0
2023,2,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,20,24693.0
2023,2,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,17,31404.0
2023,3,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,682,1052324.0
2023,3,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,77,133536.0
2023,3,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,36,65285.0
2023,3,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,191,306744.0
2023,3,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,147,212575.0
2023,3,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,143,213581.0
2023,3,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,100,120875.0
2023,3,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,35,60750.0
2023,3,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,30,50544.0
2023,3,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,26,46075.0
2023,3,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,18,34636.0
2023,3,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,16,25131.0
2023,3,PIN,744302,andaman-&-nicobar-islands,STA,TOTAL,16,24369.0
2023,4,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,1006,1504528.0
2023,4,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,95,156995.0
2023,4,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,44,96298.0
2023,4,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,268,415144.0
2023,4,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,214,372312.0
2023,4,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,181,241849.0
2023,4,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,121,161224.0
2023,4,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,64,80581.0
2023,4,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,50,50671.0
2023,4,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,42,71047.0
2023,4,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,36,60749.0
2023,4,PIN,744301,andaman-&-nicobar-islands,STA,TOTAL,24,52732.0
2023,4,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,23,38962.0
2024,1,DIS,south andaman,andaman-&-nicobar-islands,STA,TOTAL,1190,1657627.0
2024,1,DIS,north and middle andaman,andaman-&-nicobar-islands,STA,TOTAL,125,229226.0
2024,1,DIS,nicobars,andaman-&-nicobar-islands,STA,TOTAL,56,77703.0
2024,1,PIN,744103,andaman-&-nicobar-islands,STA,TOTAL,302,456306.0
2024,1,PIN,744105,andaman-&-nicobar-islands,STA,TOTAL,249,331342.0
2024,1,PIN,744101,andaman-&-nicobar-islands,STA,TOTAL,223,287339.0
2024,1,PIN,744102,andaman-&-nicobar-islands,STA,TOTAL,141,182213.0
2024,1,PIN,744202,andaman-&-nicobar-islands,STA,TOTAL,59,110482.0
2024,1,PIN,744104,andaman-&-nicobar-islands,STA,TOTAL,59,84757.0
2024,1,PIN,744112,andaman-&-nicobar-islands,STA,TOTAL,52,62867.0
2024,1,PIN,744107,andaman-&-nicobar-islands,STA,TOTAL,52,73449.0
2024,1,PIN,744207,andaman-&-nicobar-islands,STA,TOTAL,40,62007.0
2024,1,PIN,744205,andaman-&-nicobar-islands,STA,TOTAL,28,38204.0
2020,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,3504,614212.0
2020,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,2739,485777.0
2020,2,DIS,krishna,andhra-pradesh,STA,TOTAL,2698,475539.0
2020,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,2228,395099.0
2020,2,DIS,ysr,andhra-pradesh,STA,TOTAL,1978,343002.0
2020,2,DIS,guntur,andhra-pradesh,STA,TOTAL,1938,344326.0
2020,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,1913,352220.0
2020,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,1074,202289.0
2020,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,931,176423.0
2020,2,DIS,vizianagaram,andhra-pradesh,STA,TOTAL,893,166029.0
2020,2,PIN,515001,andhra-pradesh,STA,TOTAL,540,86088.0
2020,2,PIN,515004,andhra-pradesh,STA,TOTAL,437,71761.0
2020,2,PIN,516360,andhra-pradesh,STA,TOTAL,339,55455.0
2020,2,PIN,516001,andhra-pradesh,STA,TOTAL,322,50705.0
2020,2,PIN,533005,andhra-pradesh,STA,TOTAL,301,46454.0
2020,2,PIN,517002,andhra-pradesh,STA,TOTAL,279,43236.0
2020,2,PIN,530016,andhra-pradesh,STA,TOTAL,262,41153.0
2020,2,PIN,517501,andhra-pradesh,STA,TOTAL,259,43013.0
2020,2,PIN,533103,andhra-pradesh,STA,TOTAL,258,43311.0
2020,2,PIN,515671,andhra-pradesh,STA,TOTAL,250,43610.0
2020,3,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,7906,1892376.0
2020,3,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,5509,1259159.0
2020,3,DIS,krishna,andhra-pradesh,STA,TOTAL,4519,1093882.0
2020,3,DIS,chittoor,andhra-pradesh,STA,TOTAL,4422,1178762.0
2020,3,DIS,guntur,andhra-pradesh,STA,TOTAL,4230,1083584.0
2020,3,DIS,east godavari,andhra-pradesh,STA,TOTAL,3783,970549.0
2020,3,DIS,kurnool,andhra-pradesh,STA,TOTAL,3493,841970.0
2020,3,DIS,ysr,andhra-pradesh,STA,TOTAL,3397,847519.0
2020,3,DIS,vizianagaram,andhra-pradesh,STA,TOTAL,2999,691281.0
2020,3,DIS,anantapur,andhra-pradesh,STA,TOTAL,2911,764850.0
2020,3,PIN,535003,andhra-pradesh,STA,TOTAL,968,195870.0
2020,3,PIN,524004,andhra-pradesh,STA,TOTAL,795,165322.0
2020,3,PIN,517501,andhra-pradesh,STA,TOTAL,777,172113.0
2020,3,PIN,517507,andhra-pradesh,STA,TOTAL,776,201732.0
2020,3,PIN,516001,andhra-pradesh,STA,TOTAL,746,161284.0
2020,3,PIN,524002,andhra-pradesh,STA,TOTAL,663,143659.0
2020,3,PIN,530016,andhra-pradesh,STA,TOTAL,661,156016.0
2020,3,PIN,524003,andhra-pradesh,STA,TOTAL,608,128862.0
2020,3,PIN,520010,andhra-pradesh,STA,TOTAL,542,116222.0
2020,3,PIN,516360,andhra-pradesh,STA,TOTAL,532,135236.0
2020,4,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,3464,2203761.0
2020,4,DIS,guntur,andhra-pradesh,STA,TOTAL,2570,1620649.0
2020,4,DIS,krishna,andhra-pradesh,STA,TOTAL,2311,1222782.0
2020,4,DIS,east godavari,andhra-pradesh,STA,TOTAL,1965,1355741.0
2020,4,DIS,chittoor,andhra-pradesh,STA,TOTAL,1727,1168506.0
2020,4,DIS,anantapur,andhra-pradesh,STA,TOTAL,1534,794053.0
2020,4,DIS,west godavari,andhra-pradesh,STA,TOTAL,1390,906282.0
2020,4,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,1348,810758.0
2020,4,DIS,prakasam,andhra-pradesh,STA,TOTAL,1190,572976.0
2020,4,DIS,ysr,andhra-pradesh,STA,TOTAL,1165,631876.0
2020,4,PIN,515001,andhra-pradesh,STA,TOTAL,292,120291.0
2020,4,PIN,516001,andhra-pradesh,STA,TOTAL,260,110284.0
2020,4,PIN,517501,andhra-pradesh,STA,TOTAL,234,139080.0
2020,4,PIN,530016,andhra-pradesh,STA,TOTAL,233,101891.0
2020,4,PIN,517507,andhra-pradesh,STA,TOTAL,228,123376.0
2020,4,PIN,530026,andhra-pradesh,STA,TOTAL,215,132499.0
2020,4,PIN,524002,andhra-pradesh,STA,TOTAL,211,99952.0
2020,4,PIN,522004,andhra-pradesh,STA,TOTAL,201,102846.0
2020,4,PIN,522001,andhra-pradesh,STA,TOTAL,196,110129.0
2020,4,PIN,522003,andhra-pradesh,STA,TOTAL,181,79955.0
2021,1,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,4006,2403199.0
2021,1,DIS,krishna,andhra-pradesh,STA,TOTAL,2722,1699716.0
2021,1,DIS,guntur,andhra-pradesh,STA,TOTAL,2412,1398326.0
2021,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,1937,1065604.0
2021,1,DIS,chittoor,andhra-pradesh,STA,TOTAL,1629,1058050.0
2021,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,1460,850251.0
2021,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,1323,714947.0
2021,1,DIS,kurnool,andhra-pradesh,STA,TOTAL,1270,508161.0
2021,1,DIS,ysr,andhra-pradesh,STA,TOTAL,1265,729565.0
2021,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,1264,621128.0
2021,1,PIN,530016,andhra-pradesh,STA,TOTAL,287,144342.0
2021,1,PIN,516001,andhra-pradesh,STA,TOTAL,258,130242.0
2021,1,PIN,530026,andhra-pradesh,STA,TOTAL,250,114038.0
2021,1,PIN,517501,andhra-pradesh,STA,TOTAL,249,105904.0
2021,1,PIN,520010,andhra-pradesh,STA,TOTAL,224,135466.0
2021,1,PIN,517507,andhra-pradesh,STA,TOTAL,215,169433.0
2021,1,PIN,522001,andhra-pradesh,STA,TOTAL,210,85999.0
2021,1,PIN,520012,andhra-pradesh,STA,TOTAL,178,127092.0
2021,1,PIN,524002,andhra-pradesh,STA,TOTAL,178,100699.0
2021,1,PIN,520011,andhra-pradesh,STA,TOTAL,177,70827.0
2021,2,DIS,prakasam,andhra-pradesh,STA,TOTAL,5308,2719134.0
2021,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,4655,3497573.0
2021,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,4170,2327122.0
2021,2,DIS,krishna,andhra-pradesh,STA,TOTAL,3451,2494257.0
2021,2,DIS,guntur,andhra-pradesh,STA,TOTAL,2967,2201793.0
2021,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,2392,1839579.0
2021,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,2343,1695121.0
2021,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,1817,1245872.0
2021,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,1631,1284850.0
2021,2,DIS,kurnool,andhra-pradesh,STA,TOTAL,1410,941389.0
2021,2,PIN,523002,andhra-pradesh,STA,TOTAL,1409,631953.0
2021,2,PIN,523001,andhra-pradesh,STA,TOTAL,537,293906.0
2021,2,PIN,517501,andhra-pradesh,STA,TOTAL,374,208258.0
