year,quarter,geo_type,geo_name,geo_pname,hover_over,stat_type,count,amount
2020,3,STA,punjab,india,CON,TOTAL,17209573,40123092147.81354
2020,3,STA,assam,india,CON,TOTAL,12397711,29831391259.543842
2020,3,STA,jharkhand,india,CON,TOTAL,27068473,50622615820.01348
2020,3,STA,odisha,india,CON,TOTAL,66033829,122463943804.2919
2020,3,STA,bihar,india,CON,TOTAL,71503748,173328865111.8144
2020,3,STA,kerala,india,CON,TOTAL,21758680,40164150651.95372
2020,3,STA,karnataka,india,CON,TOTAL,300360531,470740515696.69446
2020,3,STA,chandigarh,india,CON,TOTAL,2158086,5089809353.36507
2020,3,STA,telangana,india,CON,TOTAL,236372126,505961144755.88354
2020,3,STA,himachal pradesh,india,CON,TOTAL,5489876,10516054014.086899
2020,3,STA,west bengal,india,CON,TOTAL,79954504,156813355855.1383
2020,3,STA,gujarat,india,CON,TOTAL,59290179,111921752484.7093
2020,3,STA,sikkim,india,CON,TOTAL,596435,1400926728.660399
2020,3,STA,nagaland,india,CON,TOTAL,736319,2009649143.1547937
2020,3,STA,mizoram,india,CON,TOTAL,254703,707944175.5046022
2020,3,STA,chhattisgarh,india,CON,TOTAL,24148539,41526744807.53401
2020,3,STA,jammu & kashmir,india,CON,TOTAL,3465898,11977229760.87236
2020,3,STA,goa,india,CON,TOTAL,1915531,3368343580.9446573
2020,3,STA,arunachal pradesh,india,CON,TOTAL,962827,2609938565.55822
2020,3,STA,delhi,india,CON,TOTAL,96491861,175163962804.6604
2020,3,STA,uttarakhand,india,CON,TOTAL,11818935,22103510968.00645
2020,4,STA,puducherry,india,CON,TOTAL,2716003,4930526217.671206
2020,4,STA,tamil nadu,india,CON,TOTAL,111179701,206473197500.9926
2020,4,STA,uttar pradesh,india,CON,TOTAL,178167517,357428826778.2578
2020,4,STA,madhya pradesh,india,CON,TOTAL,153652541,284275139772.3589
2020,4,STA,andhra pradesh,india,CON,TOTAL,286118552,654841546033.3186
2020,4,STA,tripura,india,CON,TOTAL,1651890,3182130996.221311
2020,4,STA,lakshadweep,india,CON,TOTAL,11650,30111317.91708038
2020,4,STA,manipur,india,CON,TOTAL,1627852,5602224558.458768
2020,4,STA,maharashtra,india,CON,TOTAL,407621004,622155530832.2584
2020,4,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,1817791,2700511100.828503
2020,4,STA,meghalaya,india,CON,TOTAL,754008,1804242572.198972
2020,4,STA,andaman & nicobar islands,india,CON,TOTAL,224531,627282656.3148524
2020,4,STA,haryana,india,CON,TOTAL,83171439,159998504366.53958
2020,4,STA,rajasthan,india,CON,TOTAL,190283435,386034779836.4837
2020,4,STA,ladakh,india,CON,TOTAL,332134,1111963470.5079591
2020,4,STA,punjab,india,CON,TOTAL,22997925,53775406479.55389
2020,4,STA,assam,india,CON,TOTAL,15423454,40226611319.26375
2020,4,STA,jharkhand,india,CON,TOTAL,39431633,72805174830.04245
2020,4,STA,odisha,india,CON,TOTAL,92324950,178302663014.6175
2020,4,STA,bihar,india,CON,TOTAL,96591673,238905613136.47177
2020,4,STA,kerala,india,CON,TOTAL,33288187,56755256647.01179
2020,4,STA,karnataka,india,CON,TOTAL,431536984,658036698565.0033
2020,4,STA,chandigarh,india,CON,TOTAL,2912716,6146762901.349345
2020,4,STA,telangana,india,CON,TOTAL,343643787,696350439226.9453
2020,4,STA,himachal pradesh,india,CON,TOTAL,7272328,13989053108.81301
2020,4,STA,west bengal,india,CON,TOTAL,100340645,199165491365.64682
2020,4,STA,gujarat,india,CON,TOTAL,77828547,148393060112.4366
2020,4,STA,sikkim,india,CON,TOTAL,735035,1919275805.122922
2020,4,STA,nagaland,india,CON,TOTAL,847825,2773084870.5627007
2020,4,STA,mizoram,india,CON,TOTAL,322607,986522115.6939572
2020,4,STA,chhattisgarh,india,CON,TOTAL,35529636,62214974283.94806
2020,4,STA,jammu & kashmir,india,CON,TOTAL,5754444,15380905803.378222
2020,4,STA,goa,india,CON,TOTAL,3801381,6899792747.579928
2020,4,STA,arunachal pradesh,india,CON,TOTAL,1209129,3570264021.8456182
2020,4,STA,delhi,india,CON,TOTAL,120540417,216265088224.5436
2020,4,STA,uttarakhand,india,CON,TOTAL,17613271,31792739329.11008
2021,1,STA,puducherry,india,CON,TOTAL,3309432,5899309571.743642
2021,1,STA,tamil nadu,india,CON,TOTAL,136556674,248668143873.6531
2021,1,STA,uttar pradesh,india,CON,TOTAL,204499547,396287587577.5575
2021,1,STA,madhya pradesh,india,CON,TOTAL,201998498,343533954382.3015
2021,1,STA,andhra pradesh,india,CON,TOTAL,289747970,672444670176.5881
2021,1,STA,tripura,india,CON,TOTAL,1511423,3335341569.793424
2021,1,STA,lakshadweep,india,CON,TOTAL,9085,27042782.91408115
2021,1,STA,manipur,india,CON,TOTAL,2303535,7070287514.479243
2021,1,STA,maharashtra,india,CON,TOTAL,517860240,769887352153.2483
2021,1,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,1925244,2965632911.193504
2021,1,STA,meghalaya,india,CON,TOTAL,747646,2055515277.989834
2021,1,STA,andaman & nicobar islands,india,CON,TOTAL,244752,783706567.3897561
2021,1,STA,haryana,india,CON,TOTAL,90252784,168938301082.4288
2021,1,STA,rajasthan,india,CON,TOTAL,252730919,491492581657.6335
2021,1,STA,ladakh,india,CON,TOTAL,275415,983419813.2468786
2021,1,STA,punjab,india,CON,TOTAL,26770835,58690887091.10673
2021,1,STA,assam,india,CON,TOTAL,19512060,51326464546.12218
2021,1,STA,jharkhand,india,CON,TOTAL,44621663,83749353123.13823
2021,1,STA,odisha,india,CON,TOTAL,111460358,213397736188.33783
2021,1,STA,bihar,india,CON,TOTAL,114932477,280973649701.2259
2021,1,STA,kerala,india,CON,TOTAL,42316342,69260970161.89497
2021,1,STA,karnataka,india,CON,TOTAL,523797492,754995357412.3948
2021,1,STA,chandigarh,india,CON,TOTAL,3970237,7596420859.545994
2021,1,STA,telangana,india,CON,TOTAL,412572110,799359264046.5657
2021,1,STA,himachal pradesh,india,CON,TOTAL,7614029,14120546909.487541
2021,1,STA,west bengal,india,CON,TOTAL,118254052,242937207475.51978
2021,1,STA,gujarat,india,CON,TOTAL,94774565,183700780713.4496
2021,1,STA,sikkim,india,CON,TOTAL,800189,2217667726.8407273
2021,1,STA,nagaland,india,CON,TOTAL,975897,3107450484.613187
2021,1,STA,mizoram,india,CON,TOTAL,329575,1101105586.945936
2021,1,STA,chhattisgarh,india,CON,TOTAL,39436437,69409843261.55008
2021,1,STA,jammu & kashmir,india,CON,TOTAL,6997570,17138349893.15179
2021,1,STA,goa,india,CON,TOTAL,5331549,9757242879.021431
2021,1,STA,arunachal pradesh,india,CON,TOTAL,1177456,3813779079.016643
2021,1,STA,delhi,india,CON,TOTAL,157359004,266928345043.49222
2021,1,STA,uttarakhand,india,CON,TOTAL,20608402,36288189399.89833
2021,2,STA,puducherry,india,CON,TOTAL,3751387,6498834696.543897
2021,2,STA,tamil nadu,india,CON,TOTAL,146158442,263487341026.54623
2021,2,STA,uttar pradesh,india,CON,TOTAL,241949131,482172489166.39343
2021,2,STA,madhya pradesh,india,CON,TOTAL,223314680,425500768035.631
2021,2,STA,andhra pradesh,india,CON,TOTAL,352767134,850737499108.2987
2021,2,STA,tripura,india,CON,TOTAL,1744429,3468154361.036266
2021,2,STA,lakshadweep,india,CON,TOTAL,11384,27383463.657951534
2021,2,STA,manipur,india,CON,TOTAL,3086275,7889827962.396657
2021,2,STA,maharashtra,india,CON,TOTAL,573616486,915115055623.7152
2021,2,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,2125083,3157668461.418905
2021,2,STA,meghalaya,india,CON,TOTAL,909594,2193617254.890591
2021,2,STA,andaman & nicobar islands,india,CON,TOTAL,341414,899147016.1122956
2021,2,STA,haryana,india,CON,TOTAL,105680856,200357354238.6818
2021,2,STA,rajasthan,india,CON,TOTAL,287477039,561702765169.2324
2021,2,STA,ladakh,india,CON,TOTAL,399716,1427259095.4703171
2021,2,STA,punjab,india,CON,TOTAL,32171248,69531058562.6159
2021,2,STA,assam,india,CON,TOTAL,25432905,59192473376.66449
2021,2,STA,jharkhand,india,CON,TOTAL,54002145,104432643311.45729
2021,2,STA,odisha,india,CON,TOTAL,131824337,245864117477.27853
2021,2,STA,bihar,india,CON,TOTAL,155603622,374580255186.5887
2021,2,STA,kerala,india,CON,TOTAL,47191033,74226806436.15614
2021,2,STA,karnataka,india,CON,TOTAL,530649046,837887151230.051
2021,2,STA,chandigarh,india,CON,TOTAL,4417547,8417673939.936099
2021,2,STA,telangana,india,CON,TOTAL,495867544,1027958332797.5901
2021,2,STA,himachal pradesh,india,CON,TOTAL,9483902,16495634539.809261
2021,2,STA,west bengal,india,CON,TOTAL,141897437,279434811058.5615
2021,2,STA,gujarat,india,CON,TOTAL,111841396,210162054552.11557
2021,2,STA,sikkim,india,CON,TOTAL,976714,2424899579.6753
2021,2,STA,nagaland,india,CON,TOTAL,1130791,3156293963.781851
2021,2,STA,mizoram,india,CON,TOTAL,394340,1122874473.3020911
2021,2,STA,chhattisgarh,india,CON,TOTAL,44689420,78728771259.22594
2021,2,STA,jammu & kashmir,india,CON,TOTAL,10027819,22813755428.591618
2021,2,STA,goa,india,CON,TOTAL,4710135,8012853587.075998
2021,2,STA,arunachal pradesh,india,CON,TOTAL,1568338,4456425616.994377
2021,2,STA,delhi,india,CON,TOTAL,170157264,281941097684.5416
2021,2,STA,uttarakhand,india,CON,TOTAL,24000432,40990817874.83847
2021,3,STA,puducherry,india,CON,TOTAL,5121726,8729974431.014471
2021,3,STA,tamil nadu,india,CON,TOTAL,204357404,365207323053.9273
2021,3,STA,uttar pradesh,india,CON,TOTAL,306543384,557080841279.8989
2021,3,STA,madhya pradesh,india,CON,TOTAL,311443334,504412603851.49896
2021,3,STA,andhra pradesh,india,CON,TOTAL,432032550,984218035564.1221
2021,3,STA,tripura,india,CON,TOTAL,2081200,4364133768.181473
2021,3,STA,lakshadweep,india,CON,TOTAL,13370,38803163.698768154
2021,3,STA,manipur,india,CON,TOTAL,3941396,10406861028.90489
2021,3,STA,maharashtra,india,CON,TOTAL,792874060,1159257305167.4512
2021,3,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,3129470,4305939102.791508
2021,3,STA,meghalaya,india,CON,TOTAL,1097731,2769000451.527979
2021,3,STA,andaman & nicobar islands,india,CON,TOTAL,449764,1310024395.8016028
2021,3,STA,haryana,india,CON,TOTAL,140459693,240827092259.20688
2021,3,STA,rajasthan,india,CON,TOTAL,400284753,710511328542.4896
2021,3,STA,ladakh,india,CON,TOTAL,590987,2213984743.93459
2021,3,STA,punjab,india,CON,TOTAL,42533489,85992560840.61221
2021,3,STA,assam,india,CON,TOTAL,33504441,75700499273.30748
2021,3,STA,jharkhand,india,CON,TOTAL,70795702,121891015118.8533
2021,3,STA,odisha,india,CON,TOTAL,177362674,303780718933.0267
2021,3,STA,bihar,india,CON,TOTAL,187671113,397062760956.3983
2021,3,STA,kerala,india,CON,TOTAL,63028266,101686161773.1289
2021,3,STA,karnataka,india,CON,TOTAL,753296539,1133234739157.5981
2021,3,STA,chandigarh,india,CON,TOTAL,6649378,11815883004.6933
2021,3,STA,telangana,india,CON,TOTAL,622886768,1178289126292.262
2021,3,STA,himachal pradesh,india,CON,TOTAL,12064167,21310262071.12815
2021,3,STA,west bengal,india,CON,TOTAL,181712988,362457066256.5059
2021,3,STA,gujarat,india,CON,TOTAL,149248407,272624626113.58762
2021,3,STA,sikkim,india,CON,TOTAL,1160594,2989336863.8083954
2021,3,STA,nagaland,india,CON,TOTAL,1356792,3987416848.005447
2021,3,STA,mizoram,india,CON,TOTAL,478529,1473748650.2119522
2021,3,STA,chhattisgarh,india,CON,TOTAL,64237938,104606108262.7759
2021,3,STA,jammu & kashmir,india,CON,TOTAL,13151041,31598443648.03224
2021,3,STA,goa,india,CON,TOTAL,6467763,10478425592.93636
2021,3,STA,arunachal pradesh,india,CON,TOTAL,1906967,5678124175.298816
2021,3,STA,delhi,india,CON,TOTAL,238760608,383858316548.281
2021,3,STA,uttarakhand,india,CON,TOTAL,31042284,50527496783.56469
2021,4,STA,puducherry,india,CON,TOTAL,6368810,10423651801.230509
2021,4,STA,tamil nadu,india,CON,TOTAL,259155976,443723952594.794
2021,4,STA,uttar pradesh,india,CON,TOTAL,406157932,773890970072.1896
2021,4,STA,madhya pradesh,india,CON,TOTAL,404308084,656887492404.479
2021,4,STA,andhra pradesh,india,CON,TOTAL,522254003,1156264447083.922
2021,4,STA,tripura,india,CON,TOTAL,2520693,5496929464.299448
2021,4,STA,lakshadweep,india,CON,TOTAL,15470,50998185.528381
2021,4,STA,manipur,india,CON,TOTAL,4687439,12658472038.21185
2021,4,STA,maharashtra,india,CON,TOTAL,1010731502,1475358473128.29
2021,4,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,4157085,5565839386.3306675
2021,4,STA,meghalaya,india,CON,TOTAL,1440193,3848765400.186149
2021,4,STA,andaman & nicobar islands,india,CON,TOTAL,636123,1932610101.3236551
2021,4,STA,haryana,india,CON,TOTAL,169686975,309240599300.4638
2021,4,STA,rajasthan,india,CON,TOTAL,487621597,903934418544.2667
2021,4,STA,ladakh,india,CON,TOTAL,630187,2153535138.7802672
2021,4,STA,punjab,india,CON,TOTAL,52359360,110710126241.9995
2021,4,STA,assam,india,CON,TOTAL,46020361,104184967893.2159
2021,4,STA,jharkhand,india,CON,TOTAL,96009042,166017119003.7058
2021,4,STA,odisha,india,CON,TOTAL,233925366,385251049689.9184
2021,4,STA,bihar,india,CON,TOTAL,245126945,519371614068.7477
2021,4,STA,kerala,india,CON,TOTAL,81823741,123342136943.3639
2021,4,STA,karnataka,india,CON,TOTAL,931725438,1375471324349.877
2021,4,STA,chandigarh,india,CON,TOTAL,7898903,14373583510.61845
2021,4,STA,telangana,india,CON,TOTAL,775989773,1463758189500.914
2021,4,STA,himachal pradesh,india,CON,TOTAL,14666864,26136220500.625923
2021,4,STA,west bengal,india,CON,TOTAL,225029560,462218037262.097
2021,4,STA,gujarat,india,CON,TOTAL,182987325,342382580053.6272
2021,4,STA,sikkim,india,CON,TOTAL,1584345,4196783261.6358037
2021,4,STA,nagaland,india,CON,TOTAL,1631483,4939083784.136465
2021,4,STA,mizoram,india,CON,TOTAL,553329,1770665741.52304
2021,4,STA,chhattisgarh,india,CON,TOTAL,84717494,136399110518.81381
2021,4,STA,jammu & kashmir,india,CON,TOTAL,16790628,38926237425.771454
2021,4,STA,goa,india,CON,TOTAL,11088759,18627257115.86965
2021,4,STA,arunachal pradesh,india,CON,TOTAL,2390598,6943510352.611342
2021,4,STA,delhi,india,CON,TOTAL,292683359,488695314062.3906
2021,4,STA,uttarakhand,india,CON,TOTAL,40361280,66148108159.42219
2022,1,STA,puducherry,india,CON,TOTAL,7359176,12083474905.38665
2022,1,STA,tamil nadu,india,CON,TOTAL,294573150,512789201600.6159
2022,1,STA,uttar pradesh,india,CON,TOTAL,473953246,883123174117.039
2022,1,STA,madhya pradesh,india,CON,TOTAL,472703058,747665139599.6421
2022,1,STA,andhra pradesh,india,CON,TOTAL,582603911,1294320646554.862
2022,1,STA,tripura,india,CON,TOTAL,2871190,6247329764.349836
2022,1,STA,lakshadweep,india,CON,TOTAL,16397,54939432.65393007
2022,1,STA,manipur,india,CON,TOTAL,5313679,14144501078.37381
2022,1,STA,maharashtra,india,CON,TOTAL,1169506438,1681399273981.1611
2022,1,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,4802803,6237048367.262389
2022,1,STA,meghalaya,india,CON,TOTAL,1674750,4662338331.331881
2022,1,STA,andaman & nicobar islands,india,CON,TOTAL,794748,2129030202.0751662
2022,1,STA,haryana,india,CON,TOTAL,191988609,341304042652.7812
2022,1,STA,rajasthan,india,CON,TOTAL,564962220,1022050180980.1359
2022,1,STA,ladakh,india,CON,TOTAL,630015,2025040918.842209
2022,1,STA,punjab,india,CON,TOTAL,57758302,118389978105.9623
2022,1,STA,assam,india,CON,TOTAL,58889886,132280437892.7025
2022,1,STA,jharkhand,india,CON,TOTAL,110911210,194700207087.169
2022,1,STA,odisha,india,CON,TOTAL,263633499,451227311779.7898
2022,1,STA,bihar,india,CON,TOTAL,284390434,611411695731.1454
2022,1,STA,kerala,india,CON,TOTAL,95280965,139988942464.6946
2022,1,STA,karnataka,india,CON,TOTAL,1057855407,1566649488305.883
2022,1,STA,chandigarh,india,CON,TOTAL,8600491,15174991549.84
2022,1,STA,telangana,india,CON,TOTAL,886453385,1670638169828.9993
2022,1,STA,himachal pradesh,india,CON,TOTAL,16088180,26518447439.93272
2022,1,STA,west bengal,india,CON,TOTAL,260505092,551426663209.5653
2022,1,STA,gujarat,india,CON,TOTAL,210547146,392548092253.5477
2022,1,STA,sikkim,india,CON,TOTAL,1744302,4367431275.863419
2022,1,STA,nagaland,india,CON,TOTAL,1925952,5544951708.895753
2022,1,STA,mizoram,india,CON,TOTAL,604917,1945158963.611247
2022,1,STA,chhattisgarh,india,CON,TOTAL,97413292,157847045454.8349
2022,1,STA,jammu & kashmir,india,CON,TOTAL,16245311,33147863626.15883
2022,1,STA,goa,india,CON,TOTAL,12214098,19816445402.846123
2022,1,STA,arunachal pradesh,india,CON,TOTAL,2804068,7828091628.087357
2022,1,STA,delhi,india,CON,TOTAL,330999861,536964920836.28925
2022,1,STA,uttarakhand,india,CON,TOTAL,44560772,70978782500.07388
2022,2,STA,puducherry,india,CON,TOTAL,8643687,13778745255.768888
2022,2,STA,tamil nadu,india,CON,TOTAL,354506937,590134727678.3616
2022,2,STA,uttar pradesh,india,CON,TOTAL,595298776,1067515182419.962
2022,2,STA,madhya pradesh,india,CON,TOTAL,544899829,867024737328.533
2022,2,STA,andhra pradesh,india,CON,TOTAL,671134030,1479853948202.9192
2022,2,STA,tripura,india,CON,TOTAL,3418664,6878271042.0352955
2022,2,STA,lakshadweep,india,CON,TOTAL,17569,55929601.98990567
2022,2,STA,manipur,india,CON,TOTAL,6105632,14922910635.14932
2022,2,STA,maharashtra,india,CON,TOTAL,1407533113,2006272382175.94
2022,2,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,5759771,6995159780.810846
2022,2,STA,meghalaya,india,CON,TOTAL,2044649,5281491421.884784
2022,2,STA,andaman & nicobar islands,india,CON,TOTAL,1071217,2685920350.0802674
2022,2,STA,haryana,india,CON,TOTAL,234699962,395234035249.5022
2022,2,STA,rajasthan,india,CON,TOTAL,661170150,1152833518600.342
2022,2,STA,ladakh,india,CON,TOTAL,1118073,3543318177.996266
2022,2,STA,punjab,india,CON,TOTAL,72272823,137345426369.2266
2022,2,STA,assam,india,CON,TOTAL,76334725,153111042086.782
2022,2,STA,jharkhand,india,CON,TOTAL,132925275,225636227828.1376
2022,2,STA,odisha,india,CON,TOTAL,313451598,510035012340.0088
2022,2,STA,bihar,india,CON,TOTAL,360145029,754461454966.1152
2022,2,STA,kerala,india,CON,TOTAL,106365322,154696329549.125
2022,2,STA,karnataka,india,CON,TOTAL,1277448960,1867146114059.2131
2022,2,STA,chandigarh,india,CON,TOTAL,10772489,17283500158.371
2022,2,STA,telangana,india,CON,TOTAL,1063382557,1951414544517.106
2022,2,STA,himachal pradesh,india,CON,TOTAL,21291371,33709107958.24223
2022,2,STA,west bengal,india,CON,TOTAL,315742141,648575179584.2422
2022,2,STA,gujarat,india,CON,TOTAL,252052796,446798000976.8379
2022,2,STA,sikkim,india,CON,TOTAL,2322081,5611105670.307129
2022,2,STA,nagaland,india,CON,TOTAL,2031329,5740285349.020275
2022,2,STA,mizoram,india,CON,TOTAL,643977,2003186567.108938
2022,2,STA,chhattisgarh,india,CON,TOTAL,116584048,181181677163.7799
2022,2,STA,jammu & kashmir,india,CON,TOTAL,23813747,46254290836.635826
2022,2,STA,goa,india,CON,TOTAL,14216054,22873037759.520218
2022,2,STA,arunachal pradesh,india,CON,TOTAL,3556925,9131665374.225872
2022,2,STA,delhi,india,CON,TOTAL,410634184,629855650458.2181
2022,2,STA,uttarakhand,india,CON,TOTAL,58166878,88313371025.334
2022,3,STA,puducherry,india,CON,TOTAL,7042727,10854317711.14094
2022,3,STA,tamil nadu,india,CON,TOTAL,393496175,631879220373.2378
2022,3,STA,uttar pradesh,india,CON,TOTAL,703589072,1121370050898.721
2022,3,STA,madhya pradesh,india,CON,TOTAL,731259559,1032908494249.583
2022,3,STA,andhra pradesh,india,CON,TOTAL,642855035,1385077409712.075
2022,3,STA,tripura,india,CON,TOTAL,4256579,8648352804.91115
2022,3,STA,lakshadweep,india,CON,TOTAL,15241,47580009.61750026
2022,3,STA,manipur,india,CON,TOTAL,6352742,15381430267.299772
2022,3,STA,maharashtra,india,CON,TOTAL,1486389417,1947579187374.532
2022,3,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,6465621,7520647359.499438
2022,3,STA,meghalaya,india,CON,TOTAL,4359165,9603300797.121542
2022,3,STA,andaman & nicobar islands,india,CON,TOTAL,1584379,3310631772.137388
2022,3,STA,haryana,india,CON,TOTAL,269361810,428054494578.0213
2022,3,STA,rajasthan,india,CON,TOTAL,767541360,1238489256318.217
2022,3,STA,ladakh,india,CON,TOTAL,1190858,3605199350.373912
2022,3,STA,punjab,india,CON,TOTAL,84177897,149319443006.3546
2022,3,STA,assam,india,CON,TOTAL,86113811,161489079054.898
2022,3,STA,jharkhand,india,CON,TOTAL,146815332,229412884063.9563
2022,3,STA,odisha,india,CON,TOTAL,386687326,564545557340.5428
2022,3,STA,bihar,india,CON,TOTAL,437367385,791446486557.8687
2022,3,STA,kerala,india,CON,TOTAL,119362904,162260419315.4297
2022,3,STA,karnataka,india,CON,TOTAL,1189761328,1665918232610.94
2022,3,STA,chandigarh,india,CON,TOTAL,13478173,20559757737.40586
2022,3,STA,telangana,india,CON,TOTAL,1628165401,2706325865752.064
2022,3,STA,himachal pradesh,india,CON,TOTAL,25164868,37380782688.54074
2022,3,STA,west bengal,india,CON,TOTAL,356792388,704749898612.1294
2022,3,STA,gujarat,india,CON,TOTAL,303239732,497437502209.44293
2022,3,STA,sikkim,india,CON,TOTAL,2396758,5162880543.891459
2022,3,STA,nagaland,india,CON,TOTAL,1894113,5364400495.050829
2022,3,STA,mizoram,india,CON,TOTAL,659038,1946265612.0679562
2022,3,STA,chhattisgarh,india,CON,TOTAL,158252587,220161558081.9853
2022,3,STA,jammu & kashmir,india,CON,TOTAL,22534394,40963554502.24847
2022,3,STA,goa,india,CON,TOTAL,13188687,19574265275.706352
2022,3,STA,arunachal pradesh,india,CON,TOTAL,3939418,9025110785.048618
2022,3,STA,delhi,india,CON,TOTAL,475592161,677612647116.1133
2022,3,STA,uttarakhand,india,CON,TOTAL,63996519,92641259938.36333
2022,4,STA,puducherry,india,CON,TOTAL,7556127,11142204877.17449
2022,4,STA,tamil nadu,india,CON,TOTAL,436316636,675689667591.437
2022,4,STA,uttar pradesh,india,CON,TOTAL,836369071,1376378802069.4849
2022,4,STA,madhya pradesh,india,CON,TOTAL,898828268,1302999857548.291
2022,4,STA,andhra pradesh,india,CON,TOTAL,690017077,1424725083041.687
2022,4,STA,tripura,india,CON,TOTAL,5198190,10452971818.15408
2022,4,STA,lakshadweep,india,CON,TOTAL,17147,54813873.61493625
2022,4,STA,manipur,india,CON,TOTAL,6428670,15625956698.34149
2022,4,STA,maharashtra,india,CON,TOTAL,1688775272,2210470839617.1724
2022,4,STA,dadra & nagar haveli & daman & diu,india,CON,TOTAL,7189585,8059640746.081127
